"","date_time.x","...1.x","time.x","discharge_flow","i.rn","water_level","water_temp","wind_speed","wind_direction","max_wind_speed","signif_wave_height","max_wave_height","wave_period","wave_direction","flow_east_west","flow_north_south","i.rn.1","sample","location.x","date.x","i.time","PO4","NOx","NH4","NO2","NO3","temperature.x","salinity","Chl_a","Phaeo","Chl_a_conc","f0","fa","ddpcr","i.date.x","time_extrap","Unidentified green/white","Unidentified yellow/mauve","V. alginolyticus","V. cholerae","V. parahaemolyticus","v_vulnificus","V. vulnificus/V. cholerae","Total","total_cell_counts","D_4_2","MCPA","ClofibricAcid","Dichlorprop","Mecoprop","Fenofibrat","Metoprolol","Propranolol","Bentazone","Chlorotoluron","Isoproturon","Terbutryn","Diuron","Irgarol","Sulfamethoxazole","Caffeine","Desisopropylatrazine","Chloridazone","Simazine","Propyphenazone","Carbamazepine","Atrazine","Diflufenican_AE_B107137","Terbuthylazine","Diclofenac","Diflufenican","Trimethoprim","Metazachlor","DHB_4","BP_4","BP_2","BP_1","BP_3","UV_P","OC","OD_PABA","Sample ID","Time of Day","Conductivity","Salinity (PSU)","Number of CTD measurements taken","...9","MESS_DATUM","quality_windspeed","max_windspeed","mean_windspeed","precipitation_height","precipitation_form","sunshine_duration","snow_depth","mean_cloud_cover","mean_vapor_pressure","mean_pressure","mean_temperature","mean_relative_humidity","max_temp_2m","min_temp_2m","min_temp_5cm","downward_radiation","diffuse_solar_radiation","incoming_solar_radiation","sunshine_duration_solar","date-1","X","OTU_16S_25709","OTU_16S_25947","OTU_16S_33238","v_vul_total_abundance","flow_cyt_v_vul","rn","lon.x","lat.x","date_time.y","TIME_QC","DEPH","STATION","temp.x","TEMP_QC","TEMP_DM","date.y","i.date.y","temp_2","location.y","diff","temp_name","temp_2_name","comparison","kueh_adjusted","temperature.y","lon.y","lat.y","O2","bathymetry","salt","temp.y","uu","vv","lat_lon","...1.y","lon","lat","date","location","siconc","ssh_1m","date_time","mixed_layer_thickness_1h","ssh_1_h","salinity_1h","salinity_sea_floor_1h","temp_potent_1h","velocity_south_1h","velocity_north_1h","velocity_upward_1h","time.y"
"356",2022-12-20 10:19:00,928919,10:20:00,6.4,"37935",4.58,3.8,2.1,211,5.4,0.26,0.35,3.7,43,-0.08,-0.08,"356","S01X5122","Heiligendamm",2022-12-20,10:19:00,0.55,3.31,NA,0.68,2.63,3.1,11.4,1.43,NA,NA,NA,NA,NA,"20/12/2022",10:19:00,0,0,0,0,0,0,0,0,1261771.93333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20221220,3,10.9,4.4,6.6,6,0.017,0,7.7,9.2,1009.58,7.4,88.5,8.9,5.4,4.2,2995,100,102,0,"21.12.2022",1256,0,0,0,0,0,"data_all/kuehlungsborn_data/NO_TS_MO_Kuehlungsborn.nc.122756",11.7299995422363,54.1500015258789,2022-12-20 10:19:00,1,1,"Kuehlungsborn",3.29999995231628,1,"R",2022-12-20,2022-12-20,3.1,"Heiligendamm",0,11.1981132480333,11.041848300725,0.156264947308344,3.14373500500794,3.1,11.8351552654867,54.1462779069767,318.645111083984,4.21320629119873,12.5844392776489,5.23099660873413,-0.0137878404930234,-0.0011738589964807,"54.146278,11.835155",1015,11.84719,54.15824,2022-12-20,"Heiligendamm",0,-0.310496151447296,2022-12-20 10:19:00,11.0585012435913,-0.528827130794525,13.8342771530151,18.6868934631348,3.41300630569458,-0.0730352252721786,-0.0283055510371923,1.08841186374775e-05,10:19:00
"357",2022-12-27 10:20:00,988935,16:00:00,11.3,"38943",5,7.1,3.2,271,7.2,0.06,0.1,3.7,48,-0.04,-0.05,"357","S01X5222","Heiligendamm",2022-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27/12/2022",10:20:00,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20221227,3,14.4,5.1,0.5,6,4.417,0,4.4,6.6,1015.6,3.8,82.79,4.7,2.9,0.9,2310,109,263,4.4,"28.12.2022",NA,NA,NA,NA,NA,NA,"data_all/kuehlungsborn_data/NO_TS_MO_Kuehlungsborn.nc.122923",11.7299995422363,54.1500015258789,2022-12-27 10:20:00,1,1,"Kuehlungsborn",4,1,"R",2022-12-27,2022-12-27,NA,"Heiligendamm",0,11.1981132480333,11.041848300725,0.156264947308344,3.84373505269166,3.84373505269166,11.8351552654867,54.1462779069767,338.510559082031,4.21320629119873,12.4395503997803,4.92489433288574,0.0331173427402973,0.000272213685093448,"54.146278,11.835155",1044,11.84719,54.15824,2022-12-27,"Heiligendamm",0,-0.310496151447296,2022-12-27 10:20:00,9.73366260528564,-0.495197057723999,15.4238290786743,18.7036361694336,4.00712156295776,-0.00145550502929837,-0.0114516355097294,3.65973369298445e-06,10:20:00
"358",2023-01-03 10:15:00,976966,11:05:00,0,"39950",4.81,6.6,2.4,245,5.4,0.34,0.6,3,52,-0.06,-0.08,"358","S01X0123","Heiligendamm",2023-01-03,10:15:00,0.72,4.19,NA,0.58,3.61,5.4,NA,0.95,NA,NA,NA,NA,0,"03/01/2023",10:15:00,0,0,0,0,0,0,0,0,487464.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20230103,10,13.3,4,0.8,6,5.3,0,2.6,7,1022.79,4.9,81.08,7,2.8,0.2,2309,140,308,5.5,"04.01.2023",1499,0,0,0,0,0,"data_all/kuehlungsborn_data/NO_TS_MO_Kuehlungsborn.nc.123091",11.7299995422363,54.1500015258789,2023-01-03 10:15:00,1,1,"Kuehlungsborn",6,1,"R",2023-01-03,2023-01-03,5.4,"Heiligendamm",0,11.1981132480333,11.041848300725,0.156264947308344,5.84373505269166,5.4,11.8351552654867,54.1462779069767,352.981964111328,4.21320629119873,12.7650213241577,5.12567234039307,-0.0177861135452986,-0.00198884750716388,"54.146278,11.835155",1073,11.84719,54.15824,2023-01-03,"Heiligendamm",0,-0.310496151447296,2023-01-03 10:15:00,9.78052806854248,-0.434765011072159,15.923077583313,19.360990524292,4.53458547592163,0.0334989875555038,0.0576049983501434,1.69776330949389e-06,10:15:00
"359",2023-01-10 10:14:00,989800,15:05:00,22.8,"40958",5.09,6.9,1.8,238,4.2,0.13,0.21,2.8,48,-0.09,-0.1,"359","S01X0223","Heiligendamm",2023-01-10,10:14:00,0.74,5.93,NA,0.61,5.32,6.1,17.3,1.76,NA,NA,NA,NA,0,"10/01/2023",10:14:00,0,0,0,0,0,0,0,0,783485.266666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20230110,10,11.6,3.5,2,6,1.083,0,7.3,8.2,1010.8,6.3,85.54,7.1,5.7,3.9,-999,129,175,1.1,"11.01.2023",809,0,0,0,0,0,"data_all/kuehlungsborn_data/NO_TS_MO_Kuehlungsborn.nc.123170",11.7299995422363,54.1500015258789,2023-01-10 10:14:00,1,1,"Kuehlungsborn",6.30000019073486,1,"R",2023-01-10,2023-01-10,6.1,"Heiligendamm",0,11.1981132480333,11.041848300725,0.156264947308344,6.14373524342652,6.1,11.8351552654867,54.1462779069767,344.423522949219,4.21320629119873,14.8929691314697,5.39473628997803,-0.032818216830492,-0.00170455034822226,"54.146278,11.835155",1102,11.84719,54.15824,2023-01-10,"Heiligendamm",0,-0.310496151447296,2023-01-10 10:14:00,10.0699014663696,-0.0616246797144413,16.3997611999512,21.2180786132812,4.99156522750854,-0.016581192612648,-0.0529838912189007,2.23662183884699e-07,10:14:00
"360",2023-01-17 10:14:00,997903,10:15:00,34.6,"41966",5.1,7,1.6,216,4.4,0.15,0.25,3.3,66,-0.01,-0.02,"360","S01X0323","Heiligendamm",2023-01-17,10:14:00,0.77,5.8,NA,0.61,5.19,NA,NA,2.01,NA,NA,NA,NA,0,"17/01/2023",10:14:00,0,0,0,0,0,0,0,0,664042.866666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20230117,10,20,5.2,0.6,8,1.75,0,5.4,6.1,980.65,3.1,79.67,4.5,0.1,-1.6,2436,150,192,2,"18.01.2023",977,0,0,0,0,0,"data_all/kuehlungsborn_data/NO_TS_MO_Kuehlungsborn.nc.123338",11.7299995422363,54.1500015258789,2023-01-17 10:14:00,1,1,"Kuehlungsborn",5.80000019073486,1,"R",2023-01-17,2023-01-17,NA,"Heiligendamm",0,11.1981132480333,11.041848300725,0.156264947308344,5.64373524342652,5.64373524342652,11.8351552654867,54.1462779069767,347.032928466797,4.21320629119873,15.3602027893066,5.42113971710205,-0.00270578754134476,-0.00486195040866733,"54.146278,11.835155",1131,11.84719,54.15824,2023-01-17,"Heiligendamm",0,-0.247707203030586,2023-01-17 10:14:00,12.8585176467896,-0.188023760914803,17.6027908325195,18.1698665618896,5.54047775268555,-0.0903278440237045,0.0228341035544872,4.68129564978881e-06,10:14:00
"361",2023-01-24 10:21:00,1073098,10:20:00,9,"42975",4.89,6.1,0.6,172,1.6,0.05,0.09,3.3,36,-0.03,-0.03,"361","S01X0423","Heiligendamm",2023-01-24,10:21:00,0.69,6.01,NA,0.79,5.22,4,14.6,0.68,NA,NA,NA,NA,0,"24/01/2023",10:21:00,0,0,0,0,0,0,0,0,580665.866666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20230124,10,5.6,1.5,0,6,0,0,8,5.2,1039.14,0.9,79,1.9,-0.5,-0.6,2676,93,93,0,"25.01.2023",361,0,0,0,0,0,"data_all/kuehlungsborn_data/NO_TS_MO_Kuehlungsborn.nc.123468",11.7299995422363,54.1500015258789,2023-01-24 10:21:00,1,1,"Kuehlungsborn",4,1,"R",2023-01-24,2023-01-24,4,"Heiligendamm",0,11.1981132480333,11.041848300725,0.156264947308344,3.84373505269166,4,11.8351552654867,54.1462779069767,346.363891601562,4.21320629119873,16.4235820770264,4.94174861907959,-0.0663021877408028,-0.00464559579268098,"54.146278,11.835155",1160,11.84719,54.15824,2023-01-24,"Heiligendamm",0,-0.247707203030586,2023-01-24 10:21:00,9.78337955474854,-0.431088626384735,13.8450736999512,19.2145118713379,3.37436747550964,-0.229203507304192,-0.146696418523788,1.17699592294684e-07,10:21:00
"362",2023-01-31 10:21:00,1102337,10:20:00,19.3,"43983",5.2,5,2,248,5.2,0.53,0.92,3.9,41,-0.04,-0.04,"362","S01X0523","Heiligendamm",2023-01-31,10:21:00,0.6,4.53,NA,0.77,3.76,3.8,12.7,1.84,NA,NA,NA,NA,3.8155123591423,"31/01/2023",10:21:00,0,0,0,0,0,0,0,0,785165.733333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20230131,10,23.6,9.3,4.3,6,0.05,0,5.1,7.1,1008.13,4.7,82.33,7,2.5,1.7,2515,123,125,0.1,"01.02.2023",671,0,0,0,0,0,"data_all/kuehlungsborn_data/NO_TS_MO_Kuehlungsborn.nc.123561",11.7299995422363,54.1500015258789,2023-01-31 10:21:00,1,1,"Kuehlungsborn",3.90000009536743,1,"R",2023-01-31,2023-01-31,3.8,"Heiligendamm",0,11.1981132480333,11.041848300725,0.156264947308344,3.74373514805909,3.8,11.8351552654867,54.1462779069767,387.434906005859,4.21320629119873,9.05923557281494,3.32853531837463,0.174626186490059,0.00102323561441153,"54.146278,11.835155",1189,11.84719,54.15824,2023-01-31,"Heiligendamm",0,-0.247707203030586,2023-01-31 10:21:00,12.9963617324829,-0.0501801259815693,10.8444013595581,10.8444013595581,4.07774305343628,-0.0110681550577283,-0.00605490617454052,7.34817740521976e-06,10:21:00
"363",2023-02-07 10:30:00,1077132,10:30:00,19.8,"44992",4.96,4.9,0.9,209,1.9,0.23,0.41,3,61,-0.02,-0.04,"363","S01X0623","Heiligendamm",2023-02-07,10:30:00,0.61,10.13,NA,0.78,9.35,2.6,11.7,0.89,NA,NA,NA,NA,0,"07/02/2023",10:30:00,0,0,0,0,0,0,0,0,1030126.06666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20230207,10,7,2.7,0,0,7.85,0,1.4,4.4,1040.17,0,73.5,4,-3,-6,1995,144,683,8.5,"08.02.2023",1478,0,0,0,0,0,"data_all/kuehlungsborn_data/NO_TS_MO_Kuehlungsborn.nc.123727",11.7299995422363,54.1500015258789,2023-02-07 10:30:00,1,1,"Kuehlungsborn",2.79999995231628,1,"R",2023-02-07,2023-02-07,2.6,"Heiligendamm",0,11.1981132480333,11.041848300725,0.156264947308344,2.64373500500794,2.6,11.8351552654867,54.1462779069767,369.648406982422,4.21320629119873,13.954195022583,3.6865930557251,-0.0656944289803505,-0.00211553974077106,"54.146278,11.835155",1218,11.84719,54.15824,2023-02-07,"Heiligendamm",0,-0.247707203030586,2023-02-07 10:30:00,9.78109264373779,-0.434037119150162,14.8774566650391,17.8623065948486,2.79874134063721,-0.065494142472744,-0.0551897026598454,3.81500541379864e-07,10:30:00
"364",2023-02-14 10:14:00,1106368,10:15:00,14,"45998",5.09,5.1,0.8,202,2.1,0.06,0.09,3.2,51,-0.05,-0.07,"364","S01X0723","Heiligendamm",2023-02-14,10:14:00,0.62,4.99,NA,0.68,4.31,3.9,14.8,2.3,NA,NA,NA,NA,0,"14/02/2023",10:14:00,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20230214,10,6,2.1,0,0,0,0,5.6,6.6,1033.95,4.6,77.63,6.4,2.2,0.6,2593,248,248,0,"15.02.2023",1355,0,0,0,0,NA,"data_all/kuehlungsborn_data/NO_TS_MO_Kuehlungsborn.nc.123894",11.7299995422363,54.1500015258789,2023-02-14 10:14:00,1,1,"Kuehlungsborn",4,1,"R",2023-02-14,2023-02-14,3.9,"Heiligendamm",0,11.1981132480333,11.041848300725,0.156264947308344,3.84373505269166,3.9,11.8351552654867,54.1462779069767,386.065399169922,4.21320629119873,12.009087562561,3.0689868927002,-0.0421376265585423,-0.00298264645971358,"54.146278,11.835155",1247,11.84719,54.15824,2023-02-14,"Heiligendamm",0,-0.247707203030586,2023-02-14 10:14:00,9.94324588775635,-0.224943906068802,13.9590854644775,15.3399267196655,3.39235997200012,-0.0770174115896225,0.0159853119403124,1.53645824951809e-08,10:14:00
"365",2023-02-21 10:20:00,1135608,10:20:00,0.9,"47007",5.26,5.6,6.6,299,8.7,0.75,1.56,4.3,42,-0.07,-0.07,"365","S01X0823","Heiligendamm",2023-02-21,NA,0.35,5.16,NA,0.56,4.6,NA,NA,4.06,NA,NA,NA,NA,0,"21/02/2023",10:20:00,0,0,0,0,0,0,0,0,1529612.46666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20230221,10,16.1,8.2,0,0,7.833,0,5,7.9,1011.51,6,83.58,7,5,2.6,-999,353,827,7.9,"22.02.2023",1537,0,0,0,0,0,"data_all/kuehlungsborn_data/NO_TS_MO_Kuehlungsborn.nc.124062",11.7299995422363,54.1500015258789,2023-02-21 10:20:00,1,1,"Kuehlungsborn",4.40000009536743,1,"R",2023-02-21,2023-02-21,NA,"Heiligendamm",0,11.1981132480333,11.041848300725,0.156264947308344,4.24373514805909,4.24373514805909,11.8351552654867,54.1462779069767,380.626403808594,4.21320629119873,12.9982652664185,3.77108597755432,0.131671234965324,-0.000982390018180013,"54.146278,11.835155",1276,11.84719,54.15824,2023-02-21,"Heiligendamm",0,-0.245273426175117,2023-02-21 10:20:00,12.8883037567139,-0.158237844705582,15.1697463989258,15.1697454452515,3.72979688644409,-0.0151166347786784,-0.00662311352789402,-6.96417100698454e-06,10:20:00
"366",2023-02-28 10:20:00,1164847,10:20:00,21,"48015",4.97,5.2,0.6,203,1,0.05,0.08,4.7,53,-0.03,-0.04,"366","S01X0923","Heiligendamm",2023-02-28,NA,0.59,10.99,NA,0.63,10.36,NA,NA,0.42,NA,NA,NA,NA,0,"28/02/2023",10:20:00,0,0,0,0,0,0,0,0,1605750.53333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20230228,10,5.4,2,0,0,8.867,0,0.8,5.5,1030.65,2.3,76.29,4.8,-1.3,-4.7,2093,174,1097,9.2,"01.03.2023",16,0,0,0,0,0,"data_all/kuehlungsborn_data/NO_TS_MO_Kuehlungsborn.nc.124230",11.7299995422363,54.1500015258789,2023-02-28 10:20:00,1,1,"Kuehlungsborn",3.90000009536743,1,"R",2023-02-28,2023-02-28,NA,"Heiligendamm",0,11.1981132480333,11.041848300725,0.156264947308344,3.74373514805909,3.74373514805909,11.8351552654867,54.1462779069767,376.463958740234,4.21320629119873,14.1762962341309,3.64070844650269,-0.0609598010778427,-0.00452213827520609,"54.146278,11.835155",1305,11.84719,54.15824,2023-02-28,"Heiligendamm",0,-0.245273426175117,2023-02-28 10:20:00,9.87294387817383,-0.315596848726273,14.4746150970459,16.5550174713135,2.8944981098175,-0.0368752703070641,-0.0370782129466534,3.82251812425238e-08,10:20:00
"367",2023-03-07 10:19:00,1194086,10:20:00,12.7,"49023",4.93,4.8,4.7,261,9.5,0.96,2.64,4.8,209,0.03,0.02,"367","S01X1023","Heiligendamm",2023-03-07,10:19:00,0.49,5.61,NA,0.6,5.01,3.5,12.3,1.6,NA,NA,NA,NA,0,"07/03/2023",10:19:00,0,0,0,0,0,0,0,0,1167019.46666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20230307,10,22.7,9.5,0,8,4.117,3,5.4,5.2,989.2,2.3,72.25,5.4,-0.2,-0.2,-999,420,823,4.7,"08.03.2023",785,0,0,0,0,0,"data_all/kuehlungsborn_data/NO_TS_MO_Kuehlungsborn.nc.124398",11.7299995422363,54.1500015258789,2023-03-07 10:19:00,1,1,"Kuehlungsborn",4,1,"R",2023-03-07,2023-03-07,3.5,"Heiligendamm",0,11.1981132480333,11.041848300725,0.156264947308344,3.84373505269166,3.5,11.8351552654867,54.1462779069767,393.792266845703,4.21320629119873,10.8846006393433,3.10708594322205,-0.00470845121890306,0.000897582795005292,"54.146278,11.835155",1334,11.84719,54.15824,2023-03-07,"Heiligendamm",0,-0.245273426175117,2023-03-07 10:19:00,9.77989196777344,-0.435585200786591,12.8881759643555,16.5846405029297,3.21218514442444,-0.107535362243652,-0.0601646862924099,2.98066115647089e-05,10:19:00
"368",2023-03-14 10:20:00,1223325,10:20:00,20.7,"50031",4.82,5.4,1.4,229,3,0.31,0.49,3.1,53,-0.02,-0.03,"368","S01X1123","Heiligendamm",2023-03-14,NA,0.39,3.03,NA,0.54,2.49,5.0879,12.4469,2.64,NA,NA,NA,NA,2.59407584369183,"14/03/2023",10:20:00,0,0,0,0,0,0,0,0,1369838.86666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20230314,10,17.7,8.2,3.5,6,0.95,0,6.5,8.2,989.95,7.5,77.54,12.3,2.6,1.2,2582,420,482,1,"15.03.2023",106,0,0,0,0,0,"data_all/kuehlungsborn_data/NO_TS_MO_Kuehlungsborn.nc.124566",11.7299995422363,54.1500015258789,2023-03-14 10:20:00,1,1,"Kuehlungsborn",4.69999980926514,1,"R",2023-03-14,2023-03-14,5.0879,"Heiligendamm",0,11.1981132480333,11.041848300725,0.156264947308344,4.54373486195679,5.0879,11.8351552654867,54.1462779069767,392.733489990234,4.21320629119873,11.1426801681519,3.56060409545898,0.0112138716503978,-0.00284019252285361,"54.146278,11.835155",1363,11.84719,54.15824,2023-03-14,"Heiligendamm",0,-0.245273426175117,2023-03-14 10:20:00,9.66042900085449,-0.589629948139191,13.0393695831299,15.0002574920654,3.40595173835754,-0.0207229144871235,0.0186181887984276,1.64686371135758e-05,10:20:00
"369",2023-03-21 10:24:00,1252565,10:25:00,26.5,"51039",5.12,6.5,1.3,198,2.8,0.07,0.1,2.9,47,-0.1,-0.11,"369","S01X1223","Heiligendamm",2023-03-21,10:24:00,0.13,2.19,NA,0.18,2.01,5.8667,12.5272,4.5,NA,NA,NA,NA,5.33326038718224,"21/03/2023",10:24:00,0,0,0,0,0,0,0,0,1648279.26666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20230321,10,8.4,3,3.3,6,0,0,7.7,10.3,1011.67,8.6,91.83,10.4,7,6.7,2944,389,391,0,"22.03.2023",1373,0,0,0,0,0,"data_all/kuehlungsborn_data/NO_TS_MO_Kuehlungsborn.nc.124733",11.7299995422363,54.1500015258789,2023-03-21 10:24:00,1,1,"Kuehlungsborn",5.30000019073486,1,"R",2023-03-21,2023-03-21,5.8667,"Heiligendamm",0,11.1981132480333,11.041848300725,0.156264947308344,5.14373524342652,5.8667,11.8351552654867,54.1462779069767,387.145202636719,4.21320629119873,10.922324180603,4.61125135421753,-0.0150004914030433,-0.0032019626814872,"54.146278,11.835155",1392,11.84719,54.15824,2023-03-21,"Heiligendamm",0,-0.329584211111069,2023-03-21 10:24:00,10.0170211791992,-0.129812553524971,14.3368282318115,16.3738632202148,4.15540075302124,0.0272626187652349,0.0451169684529305,3.49005034649963e-07,10:24:00
"370",2023-03-28 10:14:00,1281778,10:15:00,15.3,"52046",5.32,6.5,3.9,10,4.8,0.75,2.06,3.9,44,-0.04,-0.04,"370","S01X1323","Heiligendamm",2023-03-28,10:14:00,0.14,0.42,NA,0.04,0.38,5.2824,11.3284,2.1,NA,NA,NA,NA,NA,"28/03/2023",10:14:00,0,0,0,0,0,0,0,0,1741868.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20230328,10,16.9,5.7,0.2,8,8.6,0,5,5.2,1019.78,3.5,65.88,5.5,0.2,0.1,2227,357,1681,8.5,"29.03.2023",1143,0,0,0,0,0,"data_all/kuehlungsborn_data/NO_TS_MO_Kuehlungsborn.nc.124900",11.7299995422363,54.1500015258789,2023-03-28 10:14:00,1,1,"Kuehlungsborn",5.19999980926514,1,"R",2023-03-28,2023-03-28,5.2824,"Heiligendamm",0,11.1981132480333,11.041848300725,0.156264947308344,5.04373486195679,5.2824,11.8351552654867,54.1462779069767,379.422882080078,4.21320629119873,10.1842947006226,5.73460483551025,0.0269237868487835,0.00153266976121813,"54.146278,11.835155",1421,11.84719,54.15824,2023-03-28,"Heiligendamm",0,-0.329584211111069,2023-03-28 10:14:00,11.5992774963379,0.0833071544766426,13.3187046051025,14.6245727539062,4.8329610824585,-0.0575322285294533,0.00023129336477723,-3.53131690644659e-05,10:14:00
"371",2023-04-04 10:20:00,1318136,10:20:00,25.7,"53055",4.93,6.5,4.3,351,5.2,0.43,1.6,2.6,55,-0.07,-0.1,"371","S01X1423","Heiligendamm",2023-04-04,10:20:00,0.21,1.02,NA,0.09,0.93,4.813,11.7753,1.33,NA,NA,NA,NA,0,"04/04/2023",10:20:00,0,0,0,0,0,0,0,0,893749.733333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20230404,10,7.4,3.9,0,0,11.283,0,4.9,5.4,1027.7,3.2,70.17,6.1,-1.6,-4.4,-999,852,1644,11.1,"05.04.2023",19,0,0,0,0,0,"data_all/kuehlungsborn_data/NO_TS_MO_Kuehlungsborn.nc.125065",11.7299995422363,54.1500015258789,2023-04-04 10:20:00,1,1,"Kuehlungsborn",5.09999990463257,1,"R",2023-04-04,2023-04-04,4.813,"Heiligendamm",0,11.1981132480333,11.041848300725,0.156264947308344,4.94373495732422,4.813,11.8351552654867,54.1462779069767,355.822662353516,4.21320629119873,16.474250793457,4.42636919021606,-0.0839900448918343,-0.00387826142832637,"54.146278,11.835155",1450,11.84719,54.15824,2023-04-04,"Heiligendamm",0,-0.329584211111069,2023-04-04 10:20:00,9.85119915008545,-0.343635618686676,11.1748847961426,17.8858261108398,4.45664644241333,-0.348327368497849,-0.220310062170029,-7.35516948680015e-07,10:20:00
